phen	h2.obs	h2.latent	ascertained	p	locus	chr	start	stop	fdr_within_pheno
uc	0.00251592	0.00454228	FALSE	8.62578e-10	2429	20	62179242	62963627	2.78561954117647e-08
cad	0.00022039	0.000427847	FALSE	2.53652e-10	2429	20	62179242	62963627	4.83418436666667e-09
psa	7.57571e-05	0.000157481	FALSE	0.293564	2430	21	9411245	15026792	0.344349333333333
crohn	0.000117017	0.000202638	FALSE	0.152154	2430	21	9411245	15026792	0.18666229324547
psoriasis	5.28109e-05	0.000184738	FALSE	0.306303	2431	21	15026793	15840033	0.336870916496945
crohn	0.000182519	0.000316068	FALSE	0.254279	2431	21	15026793	15840033	0.282055256206554
uc	0.000313936	0.000566784	FALSE	0.113468	2431	21	15026793	15840033	0.151290666666667
cad	1.07078e-05	2.07872e-05	FALSE	0.293986	2431	21	15026793	15840033	0.311271287962963
psoriasis	0.0013169	0.00460664	FALSE	1.25904e-09	2432	21	15840034	16873443	2.61492923076923e-08
psa	0.000759835	0.00157951	FALSE	0.140825	2432	21	15840034	16873443	0.206826754716981
crohn	0.00490899	0.0085009	FALSE	1.26959e-16	2432	21	15840034	16873443	9.78022089655172e-15
uc	0.00630639	0.0113856	FALSE	1.22637e-28	2432	21	15840034	16873443	6.7327713e-26
cad	0.000271334	0.000526745	FALSE	4.80079e-11	2432	21	15840034	16873443	1.0764124245098e-09
psoriasis	0.000438292	0.00153319	FALSE	0.00853066	2433	21	16873444	18222037	0.0186361917087968
psa	0.00103985	0.00216159	FALSE	0.0619318	2433	21	16873444	18222037	0.115661499808061
crohn	0.00049315	0.000853988	FALSE	0.126821	2433	21	16873444	18222037	0.160702276800908
uc	0.000646008	0.00116631	FALSE	0.0487756	2433	21	16873444	18222037	0.076290041025641
cad	5.83698e-05	0.000113314	FALSE	0.0383059	2433	21	16873444	18222037	0.0559065687938736
psoriasis	0.000114313	0.000399879	FALSE	0.247022	2434	21	18222038	19479024	0.284721195304162
psa	0.000872478	0.00181367	FALSE	0.100765	2434	21	18222038	19479024	0.163680041736227
crohn	0.000844064	0.00146167	FALSE	0.0333868	2434	21	18222038	19479024	0.0549234986745214
cad	9.26756e-05	0.000179912	FALSE	0.00416401	2434	21	18222038	19479024	0.00842006266136163
psoriasis	0.00048491	0.00169626	FALSE	0.00576899	2435	21	19479025	20407307	0.0137538834437086
psa	0.00198308	0.00412234	FALSE	0.00375777	2435	21	19479025	20407307	0.0159100907592191
crohn	0.00174628	0.00302404	FALSE	0.000246562	2435	21	19479025	20407307	0.000938363727427598
uc	0.00057365	0.00103567	FALSE	0.0769636	2435	21	19479025	20407307	0.11010558019544
cad	5.0612e-05	9.82538e-05	FALSE	0.0679317	2435	21	19479025	20407307	0.0909576010526316
psoriasis	0.000170978	0.000598098	FALSE	0.147606	2436	21	20407308	21632916	0.188433191489362
crohn	0.00100463	0.00173972	FALSE	0.0117486	2436	21	20407308	21632916	0.0233324039076377
uc	0.000391117	0.000706127	FALSE	0.141158	2436	21	20407308	21632916	0.180748086297376
cad	7.1687e-05	0.000139167	FALSE	0.0138539	2436	21	20407308	21632916	0.0232969627205882
psoriasis	0.000748029	0.00261668	FALSE	1.40489e-05	2437	21	21632917	22201890	9.36593333333333e-05
psa	0.000808737	0.00168117	FALSE	0.0909156	2437	21	21632917	22201890	0.151733925900515
crohn	0.000652469	0.00112988	FALSE	0.0529067	2437	21	21632917	22201890	0.0801849998644068
uc	0.00020358	0.000367546	FALSE	0.265314	2437	21	21632917	22201890	0.297563607763023
cad	4.97313e-05	9.65441e-05	FALSE	0.0475176	2437	21	21632917	22201890	0.0670819451851852
psa	0.000991756	0.00206162	FALSE	0.0599925	2438	21	22201891	23266941	0.113278319379845
crohn	0.000616293	0.00106723	FALSE	0.0691532	2438	21	22201891	23266941	0.098534207903123
uc	0.00073913	0.00133443	FALSE	0.024056	2438	21	22201891	23266941	0.043579647155812
cad	4.53388e-05	8.80169e-05	FALSE	0.069278	2438	21	22201891	23266941	0.0923841317784257
psoriasis	0.000130734	0.00045732	FALSE	0.171116	2439	21	23266942	24055941	0.211932660550459
psa	0.00145606	0.00302679	FALSE	0.00681953	2439	21	23266942	24055941	0.0240849462431942
uc	6.09095e-05	0.000109967	FALSE	0.404364	2439	21	23266942	24055941	0.417677960489182
cad	1.13271e-05	2.19894e-05	FALSE	0.317667	2439	21	23266942	24055941	0.331283369357045
psoriasis	0.000583333	0.00204056	FALSE	0.000539965	2440	21	24055942	25247986	0.00193100066225166
psa	0.00224914	0.00467542	FALSE	0.000621685	2440	21	24055942	25247986	0.00420799269204152
crohn	0.00143423	0.00248366	FALSE	0.000806482	2440	21	24055942	25247986	0.00251280444630404
uc	0.000620864	0.00112092	FALSE	0.0475854	2440	21	24055942	25247986	0.0747929639484979
cad	5.99828e-06	1.16445e-05	FALSE	0.405676	2440	21	24055942	25247986	0.412380659111111
psoriasis	3.63905e-06	1.27297e-05	FALSE	0.475107	2441	21	25247987	26467826	0.475988460111317
crohn	6.14123e-05	0.000106348	FALSE	0.42568	2441	21	25247987	26467826	0.434034285714286
uc	0.000918349	0.001658	FALSE	0.00927481	2441	21	25247987	26467826	0.0202058360714286
cad	8.86515e-05	0.0001721	FALSE	0.00383734	2441	21	25247987	26467826	0.00786379621863799
psoriasis	3.74451e-05	0.000130986	FALSE	0.389977	2442	21	26467827	27774350	0.406343617945007
psa	0.000629976	0.00130957	FALSE	0.150596	2442	21	26467827	27774350	0.216854588322247
crohn	0.00124743	0.00216017	FALSE	0.00227332	2442	21	26467827	27774350	0.00610460589928058
uc	0.000555349	0.00100263	FALSE	0.0621493	2442	21	26467827	27774350	0.0927803282121006
cad	8.36196e-05	0.000162332	FALSE	0.00454234	2442	21	26467827	27774350	0.00907210592495637
psoriasis	0.000424977	0.00148661	FALSE	0.0138845	2443	21	27774351	28616539	0.0277947358665431
psa	0.00115911	0.00240951	FALSE	0.0548418	2443	21	27774351	28616539	0.105847564158416
crohn	0.000703417	0.00121811	FALSE	0.0679973	2443	21	27774351	28616539	0.0973132403587444
uc	0.00220766	0.00398574	FALSE	1.21277e-06	2443	21	27774351	28616539	1.48784520670391e-05
cad	1.52897e-05	2.96822e-05	FALSE	0.315185	2443	21	27774351	28616539	0.329145248858447
psoriasis	0.000135442	0.000473788	FALSE	0.182626	2444	21	28616540	29449870	0.223670204081633
crohn	0.000464573	0.000804502	FALSE	0.116453	2444	21	28616540	29449870	0.149859448156682
uc	2.44706e-05	4.41795e-05	FALSE	0.454059	2444	21	28616540	29449870	0.457601452042221
cad	7.76759e-05	0.000150793	FALSE	0.0059358	2444	21	28616540	29449870	0.0113315313856427
psoriasis	0.000591438	0.00206891	FALSE	9.87099e-05	2445	21	29449871	30847296	0.0004696900969163
crohn	0.00109606	0.00189804	FALSE	0.00229521	2445	21	29449871	30847296	0.00614071753293413
uc	0.000787532	0.00142182	FALSE	0.00864758	2445	21	29449871	30847296	0.0192450809726444
cad	0.00015281	0.000296651	FALSE	5.44637e-07	2445	21	29449871	30847296	4.24008244217687e-06
psoriasis	0.000194419	0.000680096	FALSE	0.103234	2446	21	30847297	32202239	0.141578057142857
uc	0.000296744	0.000535745	FALSE	0.186143	2446	21	30847297	32202239	0.224598916483516
cad	8.95066e-05	0.00017376	FALSE	0.00216003	2446	21	30847297	32202239	0.00489107783168317
psoriasis	0.000150175	0.000525328	FALSE	0.182802	2447	21	32202240	33270272	0.223712362606232
psa	0.000535258	0.00111267	FALSE	0.200639	2447	21	32202240	33270272	0.262448440860215
crohn	0.000498778	0.000863735	FALSE	0.122114	2447	21	32202240	33270272	0.155887243428571
uc	0.00073279	0.00132299	FALSE	0.0302534	2447	21	32202240	33270272	0.0518996571428571
cad	8.66049e-05	0.000168127	FALSE	0.0052598	2447	21	32202240	33270272	0.0102725555935098
psoriasis	0.000187144	0.000654647	FALSE	0.13654	2448	21	33270273	34383794	0.175976243291592
psa	0.00326616	0.00678954	FALSE	9.97943e-06	2448	21	33270273	34383794	0.000223682860674157
crohn	0.00112474	0.00194772	FALSE	0.0079787	2448	21	33270273	34383794	0.0171297368683958
uc	0.000924424	0.00166897	FALSE	0.0114701	2448	21	33270273	34383794	0.0242195573076923
cad	9.62164e-05	0.000186786	FALSE	0.00290508	2448	21	33270273	34383794	0.0062501580056444
psoriasis	0.00107905	0.00377461	FALSE	2.27413e-07	2449	21	34383795	35729261	2.85588418604651e-06
psa	0.00265232	0.00551352	FALSE	0.000373064	2449	21	34383795	35729261	0.00292734896774194
crohn	0.00381978	0.00661471	FALSE	1.51588e-11	2449	21	34383795	35729261	6.15722894545455e-10
uc	0.00164161	0.00296378	FALSE	0.000155018	2449	21	34383795	35729261	0.000768441372460497
cad	0.000429199	0.00083321	FALSE	6.61181e-21	2449	21	34383795	35729261	5.40043195357143e-19
psoriasis	0.00280323	0.00980598	FALSE	3.9563e-25	2450	21	35729262	37303548	4.06933714285714e-23
psa	0.00485619	0.0100948	FALSE	5.70279e-08	2450	21	35729262	37303548	4.439051736e-06
crohn	0.00189916	0.00328877	FALSE	0.000388968	2450	21	35729262	37303548	0.00137929287619048
uc	0.000618029	0.0011158	FALSE	0.0890367	2450	21	35729262	37303548	0.123985157387445
cad	0.000233397	0.000453097	FALSE	6.69486e-08	2450	21	35729262	37303548	6.74499771806167e-07
psoriasis	0.000478672	0.00167444	FALSE	0.00115689	2451	21	37303549	38046449	0.003569832
psa	0.00053651	0.00111527	FALSE	0.160086	2451	21	37303549	38046449	0.226394559186638
crohn	0.000272216	0.000471397	FALSE	0.215344	2451	21	37303549	38046449	0.245573504849413
uc	0.000290006	0.000523579	FALSE	0.173069	2451	21	37303549	38046449	0.213037849775785
cad	0.000126741	0.000246045	FALSE	2.06618e-05	2451	21	37303549	38046449	9.24726743639922e-05
psoriasis	0.000377727	0.00132133	FALSE	0.0167322	2452	21	38046450	39252059	0.0322692428571429
psa	0.00117769	0.00244814	FALSE	0.0417148	2452	21	38046450	39252059	0.0876641477321814
crohn	0.000229218	0.000396938	FALSE	0.28625	2452	21	38046450	39252059	0.311638645224172
uc	0.000952304	0.0017193	FALSE	0.00890009	2452	21	38046450	39252059	0.019659960361809
cad	7.18447e-05	0.000139473	FALSE	0.015874	2452	21	38046450	39252059	0.0261977005050505
psoriasis	0.00171418	0.00599637	FALSE	1.84845e-12	2453	21	39252060	40480831	6.23851875e-11
psa	0.00293093	0.00609269	FALSE	0.000336726	2453	21	39252060	40480831	0.00269657940740741
crohn	0.0039499	0.00684004	FALSE	8.52666e-11	2453	21	39252060	40480831	2.88614521818182e-09
uc	0.00706949	0.0127633	FALSE	2.78497e-30	2453	21	39252060	40480831	2.03859804e-27
cad	0.000165827	0.000321921	FALSE	4.47593e-05	2453	21	39252060	40480831	0.000182467948484848
psoriasis	0.000484119	0.0016935	FALSE	0.00384617	2454	21	40480832	41344742	0.00972555789473684
psa	0.00105943	0.0022023	FALSE	0.0570776	2454	21	40480832	41344742	0.109431536551724
crohn	0.00178468	0.00309053	FALSE	0.000104739	2454	21	40480832	41344742	0.000462424754940711
uc	0.00200189	0.00361424	FALSE	2.20133e-06	2454	21	40480832	41344742	2.44147509090909e-05
cad	7.16848e-05	0.000139163	FALSE	0.0155523	2454	21	40480832	41344742	0.0258172094339623
psoriasis	0.000399912	0.00139893	FALSE	0.0153242	2455	21	41344743	42187152	0.0299821304347826
psa	0.00365064	0.00758878	FALSE	2.0302e-06	2455	21	41344743	42187152	7.61555873076923e-05
crohn	0.00195287	0.00338178	FALSE	5.5831e-05	2455	21	41344743	42187152	0.000275943482300885
cad	0.000100266	0.000194648	FALSE	0.0025317	2455	21	41344743	42187152	0.00555661986564299
psoriasis	0.00113268	0.00396221	FALSE	3.35716e-07	2456	21	42187153	43081434	4.02270762430939e-06
psa	0.00163778	0.00340455	FALSE	0.0205727	2456	21	42187153	43081434	0.0528159290237467
crohn	0.00212109	0.0036731	FALSE	7.32748e-05	2456	21	42187153	43081434	0.000341745100626305
uc	0.00162532	0.00293437	FALSE	0.000377758	2456	21	42187153	43081434	0.00153906598886827
cad	0.000167472	0.000325115	FALSE	2.7349e-05	2456	21	42187153	43081434	0.000118495620643939
psoriasis	0.000742877	0.00259866	FALSE	0.000610221	2457	21	43081435	43812791	0.00210219674641148
psa	0.00289639	0.00602088	FALSE	0.000592249	2457	21	43081435	43812791	0.00408693813475177
crohn	0.00156179	0.00270455	FALSE	0.00331355	2457	21	43081435	43812791	0.00842146837315131
uc	0.00230639	0.00416398	FALSE	6.8257e-06	2457	21	43081435	43812791	5.85517078125e-05
cad	0.000128011	0.000248509	FALSE	0.00138371	2457	21	43081435	43812791	0.00344721652505447
psoriasis	0.000670022	0.0023438	FALSE	0.000497181	2458	21	43812792	44815008	0.00180186402684564
psa	0.00149616	0.00311016	FALSE	0.0235669	2458	21	43812792	44815008	0.0582734274459975
crohn	0.00249416	0.00431913	FALSE	2.17001e-06	2458	21	43812792	44815008	1.75010914801444e-05
uc	0.00221672	0.0040021	FALSE	1.64454e-06	2458	21	43812792	44815008	1.91118228571429e-05
cad	0.000162578	0.000315614	FALSE	1.83949e-05	2458	21	43812792	44815008	8.41382726e-05
psoriasis	0.000500831	0.00175195	FALSE	0.00399822	2459	21	44815009	46045433	0.010065448951049
psa	0.000975403	0.00202763	FALSE	0.0800983	2459	21	44815009	46045433	0.138429211190053
crohn	0.00396448	0.00686529	FALSE	8.86954e-13	2459	21	44815009	46045433	4.12803174166667e-11
uc	0.00184	0.00332196	FALSE	1.83592e-05	2459	21	44815009	46045433	0.000133942867774086
cad	0.000126305	0.000245197	FALSE	0.000277755	2459	21	44815009	46045433	0.00089975309490085
psoriasis	0.000712724	0.00249318	FALSE	0.00018072	2460	21	46045434	47014880	0.000786431227364185
psa	0.00328316	0.00682489	FALSE	1.69072e-05	2460	21	46045434	47014880	0.00029232536460177
crohn	0.000851351	0.00147429	FALSE	0.0360773	2460	21	46045434	47014880	0.0584881626995646
uc	0.0015244	0.00275218	FALSE	0.000290313	2460	21	46045434	47014880	0.00123791718058252
cad	9.1483e-05	0.000177597	FALSE	0.00552242	2460	21	46045434	47014880	0.0106580375864979
psoriasis	9.23835e-05	0.000323166	FALSE	0.263403	2461	21	47014881	48119633	0.299763161222339
psa	0.000269727	0.000560697	FALSE	0.312399	2461	21	47014881	48119633	0.36036067219917
crohn	0.00216889	0.00375587	FALSE	1.42047e-06	2461	21	47014881	48119633	1.21583524137931e-05
uc	0.000450553	0.000813435	FALSE	0.0967441	2461	21	47014881	48119633	0.13278127725
cad	5.7888e-06	1.12379e-05	FALSE	0.403737	2461	21	47014881	48119633	0.411107087711487
psoriasis	0.000584985	0.00204634	FALSE	4.06946e-05	2462	22	16050213	17587474	0.00022596487403599
psa	0.000533727	0.00110949	FALSE	0.124759	2462	22	16050213	17587474	0.190416481568627
uc	0.000247144	0.000446197	FALSE	0.170981	2462	22	16050213	17587474	0.210703858585859
cad	6.60092e-05	0.000128145	FALSE	0.00394787	2462	22	16050213	17587474	0.00806140954464286
psoriasis	0.000818822	0.00286432	FALSE	9.97988e-05	2463	22	17587475	18535225	0.000472577816593887
psa	0.00281708	0.00585602	FALSE	0.00040076	2463	22	17587475	18535225	0.00307038960629921
crohn	0.00158142	0.00273855	FALSE	0.00177258	2463	22	17587475	18535225	0.00493758568578554
uc	0.00121651	0.00219631	FALSE	0.00479193	2463	22	17587475	18535225	0.0120954922758621
cad	0.000224626	0.00043607	FALSE	9.39673e-08	2463	22	17587475	18535225	9.08104976371308e-07
psoriasis	8.27305e-05	0.000289399	FALSE	0.288925	2464	22	18535226	19635654	0.320970894141829
psa	0.000140721	0.000292525	FALSE	0.39273	2464	22	18535226	19635654	0.421307927232635
cad	0.000220133	0.000427347	FALSE	8.75949e-10	2464	22	18535226	19635654	1.47301129632353e-08
psoriasis	0.000103752	0.000362935	FALSE	0.271172	2465	22	19635655	20969184	0.305865023498695
crohn	0.00247269	0.00428196	FALSE	1.11834e-06	2465	22	19635655	20969184	9.99348624e-06
uc	0.00145758	0.00263153	FALSE	0.000409319	2465	22	19635655	20969184	0.00164026372992701
cad	0.000227033	0.000440741	FALSE	6.15442e-09	2465	22	19635655	20969184	8.13592979190752e-08
psoriasis	0.00167465	0.0058581	FALSE	5.79693e-15	2466	22	20969185	22404422	2.72203669565217e-13
psa	0.0022021	0.00457763	FALSE	0.000717042	2466	22	20969185	22404422	0.00468242863087248
crohn	0.00257013	0.0044507	FALSE	8.01729e-08	2466	22	20969185	22404422	9.9503477e-07
uc	0.00153672	0.0027744	FALSE	7.71791e-05	2466	22	20969185	22404422	0.000449563139522546
cad	0.000113476	0.000220292	FALSE	0.000365839	2466	22	20969185	22404422	0.00113064026081081
psoriasis	0.000468571	0.00163911	FALSE	8.48131e-05	2467	22	22404423	23143364	0.000413754094808126
psa	0.000632769	0.00131537	FALSE	0.0558532	2467	22	22404423	23143364	0.107507742037587
crohn	0.000188436	0.000326315	FALSE	0.212776	2467	22	22404423	23143364	0.243515155737705
uc	3.65467e-05	6.59819e-05	FALSE	0.407086	2467	22	22404423	23143364	0.419306217636022
psoriasis	0.000510492	0.00178575	FALSE	0.00132324	2468	22	23143365	23950732	0.00398077771587744
psa	0.000497294	0.00103375	FALSE	0.192101	2468	22	23143365	23950732	0.254741739782016
crohn	0.000780266	0.00135119	FALSE	0.0262885	2468	22	23143365	23950732	0.0453852465224111
uc	0.00137255	0.00247801	FALSE	0.000158737	2468	22	23143365	23950732	0.000783340341573034
cad	3.50416e-05	6.80268e-05	FALSE	0.108583	2468	22	23143365	23950732	0.135624970507919
psoriasis	0.000868157	0.0030369	FALSE	1.54509e-06	2469	22	23950733	25282436	1.42623692307692e-05
psa	0.0010409	0.00216379	FALSE	0.0497078	2469	22	23950733	25282436	0.0991100192622951
crohn	0.00201007	0.00348085	FALSE	7.97077e-06	2469	22	23950733	25282436	5.24947291176471e-05
uc	0.000717015	0.00129451	FALSE	0.0257014	2469	22	23950733	25282436	0.0459237383238405
cad	0.000324875	0.000630684	FALSE	1.3738e-16	2469	22	23950733	25282436	7.30669906976744e-15
psoriasis	0.000282425	0.000987951	FALSE	0.0433323	2470	22	25282437	26166934	0.071122924012158
psa	0.00165002	0.00342998	FALSE	0.00587119	2470	22	25282437	26166934	0.0216645034210526
crohn	0.000413261	0.000715645	FALSE	0.14748	2470	22	25282437	26166934	0.181726596800883
uc	0.00164397	0.00296804	FALSE	2.13632e-05	2470	22	25282437	26166934	0.000153312376470588
cad	5.02202e-05	9.74931e-05	FALSE	0.0483845	2470	22	25282437	26166934	0.0681375317118227
psoriasis	0.00274153	0.00959014	FALSE	2.74662e-24	2471	22	26166935	27192923	2.471958e-22
psa	0.00425412	0.00884328	FALSE	1.19292e-06	2471	22	26166935	27192923	5.27595981818182e-05
crohn	0.00345251	0.00597872	FALSE	6.86819e-09	2471	22	26166935	27192923	1.18027203538462e-07
uc	0.00269261	0.00486128	FALSE	1.41065e-07	2471	22	26166935	27192923	2.40138558139535e-06
cad	0.000211607	0.000410795	FALSE	6.61867e-07	2471	22	26166935	27192923	4.9466987875817e-06
psoriasis	0.000690305	0.00241475	FALSE	0.00171938	2472	22	27192924	27952441	0.00499174838709677
psa	0.000772526	0.00160589	FALSE	0.181372	2472	22	27192924	27952441	0.246509176552687
crohn	0.00201982	0.00349772	FALSE	0.000454631	2472	22	27192924	27952441	0.00156977689953632
uc	0.00217169	0.0039208	FALSE	3.29266e-05	2472	22	27192924	27952441	0.00021977754893617
cad	0.000230853	0.000448158	FALSE	4.62117e-07	2472	22	27192924	27952441	3.65696048096886e-06
psoriasis	9.52936e-05	0.000333346	FALSE	0.281368	2473	22	27952442	29457601	0.314898901554404
psa	0.000864961	0.00179804	FALSE	0.100588	2473	22	27952442	29457601	0.163529029239766
crohn	0.00270021	0.00467596	FALSE	1.03824e-07	2473	22	27952442	29457601	1.23373838297872e-06
uc	0.000134999	0.000243729	FALSE	0.349407	2473	22	27952442	29457601	0.373562693281402
cad	0.00015699	0.000304766	FALSE	1.13143e-05	2473	22	27952442	29457601	5.62517480434783e-05
psoriasis	3.0579e-05	0.000106968	FALSE	0.407522	2474	22	29457602	30962255	0.419565071496663
psa	0.0011917	0.00247725	FALSE	0.0328889	2474	22	29457602	30962255	0.0733965589449541
crohn	0.00149114	0.0025822	FALSE	0.000496418	2474	22	29457602	30962255	0.00169312643053435
uc	0.00106513	0.00192301	FALSE	0.0029979	2474	22	29457602	30962255	0.00843820020460358
cad	0.000172738	0.000335339	FALSE	5.8504e-07	2474	22	29457602	30962255	4.53554738983051e-06
psoriasis	0.000453313	0.00158573	FALSE	0.00107995	2475	22	30962256	31904549	0.00336607792207792
psa	0.000111595	0.000231979	FALSE	0.394387	2475	22	30962256	31904549	0.42192254095657
crohn	0.000993702	0.00172079	FALSE	0.00356679	2475	22	30962256	31904549	0.00887328380846325
uc	0.000401906	0.000725606	FALSE	0.0886814	2475	22	30962256	31904549	0.123568752791878
cad	5.079e-05	9.85994e-05	FALSE	0.0257118	2475	22	30962256	31904549	0.0397423425
psoriasis	0.000135771	0.000474941	FALSE	0.111631	2476	22	31904550	32662293	0.150419812850905
crohn	0.000391074	0.000677223	FALSE	0.0870334	2476	22	31904550	32662293	0.117198683303195
uc	0.000154523	0.000278978	FALSE	0.251578	2476	22	31904550	32662293	0.285807184687015
cad	2.00531e-05	3.89294e-05	FALSE	0.162389	2476	22	31904550	32662293	0.187662275391612
psoriasis	0.000529293	0.00185152	FALSE	0.00294135	2477	22	32662294	33501725	0.00781465682656827
psa	0.00218888	0.00455015	FALSE	0.0018644	2477	22	32662294	33501725	0.00970086203208556
crohn	0.00309601	0.00536136	FALSE	6.84166e-09	2477	22	32662294	33501725	1.18027203538462e-07
