locus	chr	start	stop	h2.obs_psoriasis	p_psoriasis	fdr_within_pheno_psoriasis	h2.obs_outcome	p_outcome	fdr_within_pheno_outcome	outcome	local_h2_pass_p05	local_h2_pass_fdr10	min_h2_p
1411	9	33194893	34704544	0.0005629	0.000192184	0.000826927171314741	0.000655824	0.0229552	0.0418981843853821	uc	TRUE	TRUE	0.0229552
2007	14	77425454	78374053	0.000574621	0.000690338	0.00231182958139535	0.000762607	0.0230241	0.0419592726970954	uc	TRUE	TRUE	0.0230241
1745	12	4967644	6023700	0.000828754	7.75486e-05	0.000387743	0.00092004	0.0230478	0.0419676358208955	uc	TRUE	TRUE	0.0230478
594	3	196383153	197147990	0.00029609	0.0230738	0.0421653197969543	0.000705506	0.017267	0.0331743937007874	uc	TRUE	TRUE	0.0230738
1294	8	57436723	58675117	0.000321797	0.02318	0.0423235841081995	0.00116919	0.00106913	0.00365702411214953	uc	TRUE	TRUE	0.02318
1347	8	120216588	121554390	0.000301233	0.0235749	0.0429328660488627	0.00122472	0.000386593	0.00156923886876155	uc	TRUE	TRUE	0.0235749
1664	11	51581596	55477633	0.000181697	0.00243824	0.00670050687022901	0.000250384	0.0236657	0.0430214215231788	uc	TRUE	TRUE	0.0236657
1942	13	104378436	105672500	0.000394101	0.0237544	0.0431324773109244	0.0017043	0.000149052	0.000743904981818182	uc	TRUE	TRUE	0.0237544
1889	13	46493237	47433528	0.000322377	0.0237628	0.0431324773109244	0.00124117	0.00062825	0.00233046790540541	uc	TRUE	TRUE	0.0237628
1000	6	67559695	68547494	0.000249767	0.023903	0.0433458724832215	0.000643271	0.0127723	0.0262130568224299	uc	TRUE	TRUE	0.023903
789	5	13608148	14910295	0.000384318	0.0239894	0.0434342866722548	0.00119814	0.00373048	0.0099660998540146	uc	TRUE	TRUE	0.0239894
914	5	165289212	166863413	0.000863984	3.35693e-05	0.000190553385826772	0.000889491	0.0240613	0.043579647155812	uc	TRUE	TRUE	0.0240613
1611	11	1061400	1857845	0.00038098	0.00807043	0.0178242625766871	0.000683926	0.024072	0.043579647155812	uc	TRUE	TRUE	0.024072
242	2	37603361	38887393	0.00039078	0.0243394	0.0439942292887029	0.00329857	8.43303e-11	3.56133343846154e-09	uc	TRUE	TRUE	0.0243394
176	1	226534712	228045554	0.000513187	0.00134672	0.00404016	0.000720419	0.0244311	0.0440120554552912	uc	TRUE	TRUE	0.0244311
1836	12	106153788	106964977	0.000322887	0.0244531	0.0441627892976589	0.000753781	0.0207408	0.0386594717557252	uc	TRUE	TRUE	0.0244531
2149	16	71062713	72089511	0.000458481	0.000278397	0.00110539985294118	0.000535945	0.0244572	0.04402296	uc	TRUE	TRUE	0.0244572
553	3	151131308	151904021	0.000260127	0.0245524	0.0443050827067669	0.000650603	0.0152807	0.0303953054347826	uc	TRUE	TRUE	0.0245524
1632	11	20686337	21442722	0.000701794	0.000263063	0.00106602471910112	0.000836124	0.0248535	0.0446265625511038	uc	TRUE	TRUE	0.0248535
2399	20	32484507	33890060	0.00022285	0.0251547	0.04527846	0.000563424	0.0146458	0.0293603398359161	uc	TRUE	TRUE	0.0251547
729	4	142807915	144401042	0.000553875	0.00023165	0.000967822050290135	0.000639334	0.0255258	0.0456918337408313	uc	TRUE	TRUE	0.0255258
101	1	114664388	116207297	0.00123849	8.22768e-09	1.388421e-07	0.000837598	0.02553	0.0456918337408313	uc	TRUE	TRUE	0.02553
2387	20	16661517	17359290	0.000367534	0.0120553	0.0247053586337761	0.000701923	0.0255522	0.0456943250814332	uc	TRUE	TRUE	0.0255522
1315	8	81340232	82878769	0.000336731	0.0256256	0.0460493311148086	0.00216707	3.09448e-07	4.78554794366197e-06	uc	TRUE	TRUE	0.0256256
2469	22	23950733	25282436	0.000868157	1.54509e-06	1.42623692307692e-05	0.000717015	0.0257014	0.0459237383238405	uc	TRUE	TRUE	0.0257014
713	4	124534998	125486535	0.000251303	0.0258183	0.0463413134328358	0.000885601	0.00193926	0.0059146107628294	uc	TRUE	TRUE	0.0258183
2094	15	94565522	95662425	0.0011667	6.45998e-07	7.08302375634518e-06	0.00095053	0.026056	0.0464817026807474	uc	TRUE	TRUE	0.026056
1062	6	135544084	137553212	0.00115884	2.82891e-08	4.364604e-07	0.000802425	0.0262396	0.046679213592233	uc	TRUE	TRUE	0.0262396
295	2	97339302	98989360	0.000375649	0.00220952	0.00615021030927835	0.000540993	0.0262448	0.046679213592233	uc	TRUE	TRUE	0.0262448
1586	10	110358383	112164981	0.000306239	0.0269888	0.0481385697770438	0.00102016	0.00299493	0.00843820020460358	uc	TRUE	TRUE	0.0269888
913	5	163781269	165289211	0.000518663	0.00331333	0.00861226570397112	0.000794458	0.0270136	0.0477440080450523	uc	TRUE	TRUE	0.0270136
267	2	59251997	60775066	0.00135562	1.76063e-09	3.52126e-08	0.000867397	0.0270245	0.0477440080450523	uc	TRUE	TRUE	0.0270245
583	3	185709997	186602045	0.000445802	0.00854757	0.0186492436363636	0.000784641	0.027081	0.0478053665594855	uc	TRUE	TRUE	0.027081
2371	20	1771286	2668108	0.000380604	0.0272696	0.0485592217642209	0.00184616	4.83217e-05	0.000305393555172414	uc	TRUE	TRUE	0.0272696
157	1	204092538	205009623	0.000338174	0.0273199	0.0486087182866557	0.00100014	0.00649088	0.0155441357470011	uc	TRUE	TRUE	0.0273199
1788	12	48960266	50344346	0.000385276	0.00923341	0.0199242413586414	0.000679537	0.0273454	0.0481559730553328	uc	TRUE	TRUE	0.0273454
891	5	136949854	139408116	0.000326569	0.0274055	0.0487208888888889	0.00152336	9.41456e-05	0.000524730298477157	uc	TRUE	TRUE	0.0274055
1387	9	12664859	13512852	0.000537601	0.00171402	0.00498288452220727	0.000746222	0.027791	0.0489014711538462	uc	TRUE	TRUE	0.027791
504	3	97351956	98212868	0.000238674	0.0278431	0.049377174733388	0.000751731	0.00505758	0.0126641341847206	uc	TRUE	TRUE	0.0278431
1702	11	95327211	96150134	0.000583744	0.00075131	0.00248139082568807	0.000745819	0.0278515	0.0489686901521217	uc	TRUE	TRUE	0.0278515
50	1	57529671	58387483	0.000314337	0.0278626	0.049377174733388	0.00141319	0.00018619	0.000896651842105263	uc	TRUE	TRUE	0.0278626
2058	15	51605478	53263126	0.000336465	0.0278661	0.049377174733388	0.00101066	0.00619605	0.0149686752475248	uc	TRUE	TRUE	0.0278661
1515	10	26888717	27669566	0.000239332	0.027898	0.0493838624078624	0.000621633	0.0146638	0.0293603398359161	uc	TRUE	TRUE	0.027898
164	1	213958293	214783872	0.000377942	0.0125472	0.02554378133836	0.000710308	0.0279187	0.0490083654676259	uc	TRUE	TRUE	0.0279187
345	2	159040980	160200379	0.000365301	0.0123878	0.0252669008498584	0.000686459	0.0279682	0.0490461615323224	uc	TRUE	TRUE	0.0279682
47	1	54771294	55727134	0.00123378	5.03787e-09	8.91950754098361e-08	0.000799001	0.0279849	0.0490461615323224	uc	TRUE	TRUE	0.0279849
2391	20	19957929	21682377	0.000868314	8.93495e-06	6.46789244147157e-05	0.0007897	0.0280103	0.0490515301435407	uc	TRUE	TRUE	0.0280103
2057	15	50195877	51605477	0.000289322	0.0280891	0.0496095306623058	0.00113524	0.000823341	0.00293992981463415	uc	TRUE	TRUE	0.0280891
2402	20	37253658	38427594	0.000278953	0.0285841	0.0504425294117647	0.000707751	0.0170111	0.0329055189473684	uc	TRUE	TRUE	0.0285841
865	5	107265912	108641784	0.000442197	0.00283369	0.00759400794044665	0.000652457	0.0286552	0.0500303961844197	uc	TRUE	TRUE	0.0286552
1474	9	130902728	132193798	0.000624847	0.000189361	0.00081803952	0.000681759	0.0287408	0.0501308949960286	uc	TRUE	TRUE	0.0287408
302	2	106546525	107412295	0.000301815	0.0195445	0.0365191349480969	0.000616909	0.0288865	0.0502652567353407	uc	TRUE	TRUE	0.0288865
2321	19	13968320	14891100	0.000340419	0.0197138	0.0367401276962899	0.000678036	0.0289202	0.0502840532066508	uc	TRUE	TRUE	0.0289202
213	2	8978799	9960670	0.000429219	0.0044374	0.0109540388571429	0.000669218	0.0290575	0.0504828085443038	uc	TRUE	TRUE	0.0290575
1704	11	97091672	98145570	0.000303428	0.0291189	0.051344346122449	0.000839166	0.0109422	0.0233518670553936	uc	TRUE	TRUE	0.0291189
2243	18	4603962	5575812	0.000338563	0.0293245	0.0516646982055465	0.00111671	0.00332925	0.00915066878598248	uc	TRUE	TRUE	0.0293245
462	3	44141694	45844191	0.000339841	0.0293695	0.0517018092909535	0.00118735	0.00233395	0.00691680728744939	uc	TRUE	TRUE	0.0293695
1877	13	34722392	35744568	0.000460143	0.00177134	0.00511509946524064	0.000633899	0.02946	0.0510608997632202	uc	TRUE	TRUE	0.02946
215	2	10611655	11230349	0.000317203	0.0298748	0.0525057510170871	0.000850125	0.0133512	0.0271725998146432	uc	TRUE	TRUE	0.0298748
1498	10	10969482	11856924	0.000396785	0.0175283	0.0334462261484099	0.000785244	0.0299908	0.0516952879120879	uc	TRUE	TRUE	0.0299908
552	3	149998412	151131307	0.000497045	0.00293118	0.0077972275862069	0.000726944	0.0300335	0.0517282870588235	uc	TRUE	TRUE	0.0300335
2340	19	33785836	34633274	0.000724434	7.04137e-05	0.000357867275294118	0.000738722	0.0300668	0.0517306750195771	uc	TRUE	TRUE	0.0300668
188	1	238094456	238704857	0.000252528	0.0300772	0.0527755905767669	0.000668906	0.0140976	0.0285067491712707	uc	TRUE	TRUE	0.0300772
1731	11	126304241	127306871	0.000414296	0.0152272	0.0298735258855586	0.000797897	0.030082	0.0517306750195771	uc	TRUE	TRUE	0.030082
1766	12	25990814	26958056	0.000331871	0.0302822	0.0530921688311688	0.00141961	0.000387857	0.00157076280662983	uc	TRUE	TRUE	0.0302822
667	4	71468301	73258294	0.00048939	0.000992511	0.00313883420204978	0.000614297	0.0304523	0.0521258624124514	uc	TRUE	TRUE	0.0304523
1516	10	27669567	28734422	0.000617544	0.000110062	0.000512357586206897	0.000644805	0.0304977	0.0521258624124514	uc	TRUE	TRUE	0.0304977
1937	13	98527336	99402294	0.000361262	0.0308414	0.0540120777957861	0.00169018	0.000129941	0.000669836704225352	uc	TRUE	TRUE	0.0308414
1401	9	24757730	25957606	0.00036384	0.0309979	0.0542149506072874	0.00104954	0.00913121	0.0199325419085487	uc	TRUE	TRUE	0.0309979
2035	15	22799927	24099946	0.000334503	0.0312356	0.0544983004846527	0.00118219	0.00157191	0.00501731738372093	uc	TRUE	TRUE	0.0312356
1376	9	4025356	4596614	0.000359815	0.0312934	0.0545550799031477	0.00125955	0.00255819	0.0074211165653897	uc	TRUE	TRUE	0.0312934
1404	9	27366480	28067454	0.000314323	0.0315839	0.0548843314561545	0.000760989	0.0218767	0.0401682551839465	uc	TRUE	TRUE	0.0315839
1091	6	167714866	168707338	0.000429807	0.00934375	0.0201221335992024	0.000728456	0.0317384	0.0537789555555556	uc	TRUE	TRUE	0.0317384
825	5	57895013	58721458	0.000330228	0.01992	0.0370924137931034	0.000661306	0.0318478	0.0539227207401696	uc	TRUE	TRUE	0.0318478
109	1	149716038	151146407	0.000356448	0.0037286	0.00947503058823529	0.000524184	0.0318954	0.0539617090909091	uc	TRUE	TRUE	0.0318954
1791	12	53039988	54371448	0.000896048	5.43478e-06	4.11899115789474e-05	0.000763615	0.0319642	0.0540364766743649	uc	TRUE	TRUE	0.0319642
871	5	113998533	115117631	0.000284275	0.0311241	0.0543476604688763	0.000628365	0.0320385	0.0540788209069946	uc	TRUE	TRUE	0.0320385
336	2	145977921	147252196	0.000258509	0.0321795	0.0557846869983949	0.000654331	0.0195646	0.0367526617621899	uc	TRUE	TRUE	0.0321795
276	2	70756284	71385813	0.000401122	0.00698514	0.0160168815286624	0.000656256	0.032299	0.0544348457405986	uc	TRUE	TRUE	0.032299
2218	17	58652810	60453120	0.000314132	0.0323439	0.0560159423538831	0.0027804	2.69446e-10	9.8617236e-09	uc	TRUE	TRUE	0.0323439
849	5	87943483	89584466	0.000461981	0.00277801	0.00749126292134831	0.000655959	0.032354	0.0544857239263804	uc	TRUE	TRUE	0.032354
1627	11	15126768	16383386	0.000296302	0.0323907	0.0560159423538831	0.00137386	0.000203035	0.000950671343283582	uc	TRUE	TRUE	0.0323907
436	3	14312008	15150876	0.000425114	0.0108716	0.0227986951456311	0.000751183	0.0325322	0.054728321898928	uc	TRUE	TRUE	0.0325322
210	2	6306607	7108208	0.000318703	0.0327065	0.0564178898643256	0.00116012	0.00194191	0.0059146107628294	uc	TRUE	TRUE	0.0327065
166	1	215825792	216658126	0.000293306	0.0327724	0.0564500669856459	0.000743994	0.0195317	0.0367222715753425	uc	TRUE	TRUE	0.0327724
840	5	77290256	79005158	0.000341516	0.0329491	0.0567092079681275	0.00165811	9.82136e-05	0.000543267167758186	uc	TRUE	TRUE	0.0329491
2200	17	33614190	34474611	0.000329524	0.0142205	0.028231875	0.000604131	0.0329987	0.0553169047328244	uc	TRUE	TRUE	0.0329987
388	2	210842458	212520453	0.00033559	0.0330829	0.056862816229117	0.00305592	1.18572e-10	4.73425658181818e-09	uc	TRUE	TRUE	0.0330829
43	1	48105234	49185414	0.000298569	0.0331628	0.0569408966613673	0.000868093	0.0100602	0.0216802739941119	uc	TRUE	TRUE	0.0331628
946	6	22199714	23192337	0.000721683	4.80469e-05	0.000261413863979849	0.000692682	0.0334059	0.0559567935926773	uc	TRUE	TRUE	0.0334059
1630	11	18740268	19780784	0.000338655	0.0300771	0.0527755905767669	0.000738406	0.0335434	0.0561442884146341	uc	TRUE	TRUE	0.0335434
675	4	82655624	84003062	0.000298539	0.0336798	0.0577368	0.000964187	0.00532582	0.0132752562088536	uc	TRUE	TRUE	0.0336798
2322	19	14891101	15650185	0.000614074	0.000100887	0.000474762352941176	0.000615869	0.0339648	0.0567630904109589	uc	TRUE	TRUE	0.0339648
1046	6	117674077	118529071	0.000238947	0.0340389	0.058306125297383	0.000607374	0.0209276	0.0387495865092749	uc	TRUE	TRUE	0.0340389
221	2	15721704	17241115	0.00101574	3.68137e-06	2.91273230769231e-05	0.000841232	0.0341058	0.0569269230068337	uc	TRUE	TRUE	0.0341058
2004	14	74245429	75699501	0.000578368	0.000200753	0.000856969328063241	0.0006069	0.034129	0.0569269230068337	uc	TRUE	TRUE	0.034129
1222	7	148622914	149842999	0.000887056	9.18015e-07	9.22284837209302e-06	0.000661438	0.0341957	0.0569755365705615	uc	TRUE	TRUE	0.0341957
1659	11	48066367	48765366	0.000117238	0.0342888	0.0586411781472684	0.000381997	0.00708452	0.0165506445957447	uc	TRUE	TRUE	0.0342888
1743	12	3069507	3871114	0.000365844	0.034425	0.0588275316455696	0.00231193	1.61668e-06	1.8985183315508e-05	uc	TRUE	TRUE	0.034425
2233	17	76596288	77412786	0.000469309	0.0126418	0.0256397070422535	0.000834618	0.0345243	0.0574358809090909	uc	TRUE	TRUE	0.0345243
1324	8	92876621	94999066	0.000337728	0.0346605	0.0591831462450593	0.00126624	0.001862	0.00572672083682008	uc	TRUE	TRUE	0.0346605
1577	10	99367801	100337830	0.000307595	0.0348048	0.0593825971563981	0.000820532	0.0167564	0.0325637649557522	uc	TRUE	TRUE	0.0348048
432	3	9970732	11226367	0.000387152	0.0349075	0.0594262127659574	0.00218237	1.30218e-05	0.000101045486925795	uc	TRUE	TRUE	0.0349075
6	1	4281477	4773403	0.000299314	0.0349129	0.0594262127659574	0.000711736	0.0280976	0.0491260585987261	uc	TRUE	TRUE	0.0349129
193	1	241813535	242417923	0.000393059	0.00672094	0.0155264496256684	0.000618763	0.0350106	0.0581128326530612	uc	TRUE	TRUE	0.0350106
487	3	75374968	76157470	0.000145548	0.0351302	0.0596550566037736	0.000385248	0.0162053	0.0317739632142857	uc	TRUE	TRUE	0.0351302
2177	17	3430441	4463971	0.00111481	1.32987e-07	1.74092072727273e-06	0.000760342	0.0353848	0.0586452987169811	uc	TRUE	TRUE	0.0353848
2081	15	79998207	81077025	0.000633445	0.000456234	0.00167881676320273	0.000726596	0.0356062	0.0589232970610399	uc	TRUE	TRUE	0.0356062
1502	10	14008136	14820755	0.000548553	0.00295723	0.00783756662576687	0.000774394	0.0358407	0.0592666996987952	uc	TRUE	TRUE	0.0358407
130	1	172465154	173582511	0.00109561	6.44446e-10	1.43505501030928e-08	0.000598381	0.03592	0.0593531376975169	uc	TRUE	TRUE	0.03592
602	4	5051835	5972709	0.000375262	0.0359299	0.0609172558869702	0.00132083	0.00300486	0.00843820020460358	uc	TRUE	TRUE	0.0359299
1830	12	99244338	100931423	0.00030732	0.036371	0.061424050039093	0.000830151	0.0166258	0.0323672489361702	uc	TRUE	TRUE	0.036371
1426	9	80137025	81161597	0.000461075	0.00216297	0.0060440041397154	0.000613976	0.0365579	0.0602781407351838	uc	TRUE	TRUE	0.0365579
572	3	171134850	172004760	0.000389402	0.0069614	0.0159880170031881	0.000613852	0.0365842	0.0602781407351838	uc	TRUE	TRUE	0.0365842
907	5	157191082	158484775	0.00375498	2.38561e-47	3.96378276923077e-45	0.000668576	0.0365896	0.0602781407351838	uc	TRUE	TRUE	0.0365896
1580	10	102509299	104206837	0.000715902	5.34878e-05	0.000288113835411471	0.000675493	0.0366261	0.06029304017991	uc	TRUE	TRUE	0.0366261
909	5	159663734	160519049	0.000280598	0.0367084	0.061945425	0.000938826	0.00521744	0.0130346965187713	uc	TRUE	TRUE	0.0367084
439	3	17182495	19030988	0.000837575	1.58628e-06	1.45802757446809e-05	0.000632853	0.0368915	0.0606844449438202	uc	TRUE	TRUE	0.0368915
1940	13	101573737	103050417	0.00131508	1.44163e-08	2.34129383458647e-07	0.000836638	0.0372183	0.0610391238237491	uc	TRUE	TRUE	0.0372183
1615	11	4405708	4946051	0.000278824	0.0372517	0.0626448747081712	0.000872072	0.00806487	0.0182393970339856	uc	TRUE	TRUE	0.0372517
803	5	30416067	31679464	0.000336645	0.0372679	0.0626448747081712	0.00159269	0.000216403	0.000985935659751037	uc	TRUE	TRUE	0.0372679
119	1	161945443	163141862	0.00046487	0.00786233	0.0174359679671458	0.000748986	0.0373747	0.0612079731543624	uc	TRUE	TRUE	0.0373747
2238	18	10719	848350	0.000561064	0.00220096	0.00613428851612903	0.000740463	0.0377789	0.0617280241071428	uc	TRUE	TRUE	0.0377789
2293	18	65294196	66407960	0.000791168	3.8181e-05	0.000213103255813953	0.000724943	0.0382994	0.0624627501113586	uc	TRUE	TRUE	0.0382994
2107	16	5782969	6446081	0.00104467	2.91585e-06	2.37669283018868e-05	0.000820622	0.0383139	0.0624627501113586	uc	TRUE	TRUE	0.0383139
770	4	186232883	186881568	0.000513198	0.00287659	0.00767090666666667	0.000700263	0.0384552	0.0626410220904374	uc	TRUE	TRUE	0.0384552
1832	12	101825062	102966633	0.000283815	0.0386272	0.0645779814241486	0.000756523	0.0190736	0.035953326695279	uc	TRUE	TRUE	0.0386272
2156	16	77270666	77739132	0.000280234	0.0341532	0.0584555562599049	0.000604866	0.0391059	0.063612264	uc	TRUE	TRUE	0.0391059
1187	7	100849308	101950748	0.000668893	7.7777e-05	0.00038798688221709	0.0006357	0.0394086	0.0640572062176166	uc	TRUE	TRUE	0.0394086
1109	7	11232448	11855413	0.000449069	0.00679348	0.0156605302027748	0.000692657	0.0395171	0.0641860588757396	uc	TRUE	TRUE	0.0395171
554	3	151904022	153406718	0.000293648	0.0395739	0.0660584420401855	0.00149108	0.000128629	0.000666201141509434	uc	TRUE	TRUE	0.0395739
531	3	125475723	125992650	0.000179497	0.0396526	0.0661386996138996	0.000451185	0.0262984	0.0466865694421989	uc	TRUE	TRUE	0.0396526
1946	13	108521979	109156765	0.000555174	0.000631768	0.0021592070886076	0.000629373	0.0397319	0.0644396251107829	uc	TRUE	TRUE	0.0397319
2335	19	28555846	29389090	0.000239914	0.0398987	0.0663953713405239	0.000636427	0.0211359	0.038997238590604	uc	TRUE	TRUE	0.0398987
1960	14	25585042	26395690	0.000270128	0.0348348	0.0593868729281768	0.000576571	0.0402483	0.0651328421518055	uc	TRUE	TRUE	0.0402483
1914	13	74437636	75882384	0.000344386	0.0403109	0.0670028676923077	0.0019981	1.69086e-05	0.000126296889795918	uc	TRUE	TRUE	0.0403109
733	4	148462209	149998528	0.000300168	0.0403258	0.0670028676923077	0.00202098	1.64487e-06	1.91118228571429e-05	uc	TRUE	TRUE	0.0403258
1438	9	93441051	94175374	0.000375886	0.00936027	0.0201242579104478	0.000606744	0.0403902	0.0653143440353461	uc	TRUE	TRUE	0.0403902
1114	7	15013695	15877564	0.000695971	7.29965e-05	0.000367534825174825	0.000656699	0.0404458	0.0653450479411765	uc	TRUE	TRUE	0.0404458
1604	10	130694009	131694738	0.000865395	1.09714e-05	7.6693281553398e-05	0.000717832	0.0404687	0.0653450479411765	uc	TRUE	TRUE	0.0404687
2359	19	51903805	52678748	0.000438369	0.0072094	0.016272	0.000677748	0.0407531	0.0656594333088775	uc	TRUE	TRUE	0.0407531
980	6	45408422	46430701	0.000695227	4.70249e-05	0.000256499454545455	0.000628489	0.0409848	0.0659843260997067	uc	TRUE	TRUE	0.0409848
1030	6	99678877	100878645	0.000293854	0.0318344	0.0552307662650602	0.00061387	0.0410155	0.0659853758241758	uc	TRUE	TRUE	0.0410155
2250	18	11872227	12735558	0.000265349	0.041226	0.0682884662576687	0.00119241	0.000598341	0.00224224716040956	uc	TRUE	TRUE	0.041226
1344	8	116094204	118300068	0.00100884	1.33565e-06	1.25982707423581e-05	0.000748285	0.0412599	0.0663299710102489	uc	TRUE	TRUE	0.0412599
264	2	56394699	57433653	0.00025588	0.0414791	0.068629617151608	0.000763823	0.0121838	0.0252467490566038	uc	TRUE	TRUE	0.0414791
613	4	13127577	14395886	0.0003303	0.0414955	0.068629617151608	0.00174343	7.6234e-05	0.000445239	uc	TRUE	TRUE	0.0414955
2164	16	83077870	83778371	0.000411729	0.0258325	0.0463413134328358	0.000814384	0.041598	0.0667757368421053	uc	TRUE	TRUE	0.041598
838	5	75239303	75959515	0.000284223	0.041702	0.0688656880733945	0.000899741	0.00890786	0.019659960361809	uc	TRUE	TRUE	0.041702
772	4	187985394	189153279	0.000320806	0.0418993	0.0691386462948816	0.000926288	0.0144969	0.0291445163769442	uc	TRUE	TRUE	0.0418993
396	2	219678784	220771552	0.000364601	0.0137064	0.0275147063197026	0.000619454	0.0419445	0.067253702189781	uc	TRUE	TRUE	0.0419445
1214	7	137657460	138755107	0.000766139	0.000174192	0.000766302892057026	0.000765996	0.041957	0.067253702189781	uc	TRUE	TRUE	0.041957
551	3	148638309	149998411	0.000332422	0.0424069	0.069816237804878	0.00175076	7.96206e-05	0.000457714234554974	uc	TRUE	TRUE	0.0424069
475	3	62609819	63670803	0.000420203	0.0145478	0.0288022438130156	0.000725772	0.0425373	0.0680712052401747	uc	TRUE	TRUE	0.0425373
2244	18	5575813	6756496	0.00146286	6.28472e-10	1.414062e-08	0.000798031	0.042583	0.0680712052401747	uc	TRUE	TRUE	0.042583
2098	15	98828262	99925972	0.00122689	5.66803e-08	8.00192470588235e-07	0.000787004	0.042591	0.0680712052401747	uc	TRUE	TRUE	0.042591
103	1	117046312	118118667	0.000277686	0.0429024	0.0705244931506849	0.000706927	0.0268252	0.0474682829975826	uc	TRUE	TRUE	0.0429024
